ID,Yield
ID_PBBKRFRQIL4M,316.6119994118184
ID_XUQ4DJPJN922,378.02263628925283
ID_XN9SQO2E71Y5,294.9936381091378
ID_16EL4RBE07V4,462.54172521642175
ID_J9A3XKAY092U,436.60121841954486
ID_SI3U6TVMFSLR,1633.3637681906305
ID_MZPNEAO40UOF,560.109719559144
ID_JMOP4XUA0I7Z,410.4735743059899
ID_3K7O1OS7SC87,802.1909366814987
ID_1FKKC1Y469H8,475.7762330266767
ID_KLWMKKI8XBMZ,390.2108128170234
ID_INV1UN5XSNO4,409.22732638872986
ID_FCP0ZRWKWL2B,392.44883549977993
ID_L7DSNSBA5RQQ,231.9453798300023
ID_SECEK6SG1NI8,2207.380422483243
ID_ZZH6SDGIBPVQ,763.2825309339848
ID_NKCBC5AYF2O5,949.9926281821199
ID_HCUH5OSOLYNC,479.9519956411001
ID_P2YVKXAWU6J2,753.0815061112914
ID_H5DAKY1IT85H,1220.4867229100842
ID_FN2NLEWDMB6D,343.51823719611104
ID_FQRTZI314E4V,1938.2995295724945
ID_605VN4QHNIDI,439.28501832037364
ID_J9MMOAJFJ2J9,396.71096146318905
ID_2N51RJM7IWTE,488.1671803727709
ID_G7LKS3J2NRV9,623.6390078107148
ID_B75HPYZV9PLR,879.12117232002
ID_IJFSC215A8T5,235.44714051138658
ID_XUJ8JAS1QTG5,119.06100621798366
ID_OC29SB0GECK9,374.4732372013376
ID_0ZW1XY8NZ5AA,132.94555290672776
ID_XUYVTZH1U6V5,525.1654816471679
ID_TUQ7O8VZEO8Q,1173.5661087565807
ID_XL5X7DAJMM1B,403.09733143148685
ID_6GOHOWR9UQEB,574.1290070815328
ID_OSG7JPS4CTQ6,650.8921581142979
ID_TYWY3ZJA2J5I,2026.9655504185655
ID_E8R8OU0PL6KU,960.6201402308128
ID_NVSZ1QLGBUT6,315.9248419649981
ID_B6DWB2FSMPKC,375.10794738747643
ID_P0UJZBSPVHUE,1312.4589393127198
ID_O9LKW41W3CE6,267.3494455517898
ID_APVY0ZAA2T96,305.47719340465744
ID_DXH0G1YZBCCY,714.4913903439835
ID_50FMQ8VLWTYD,1243.7812548142333
ID_MPXG6OFK28RA,1187.2755997421223
ID_KO5Q9YHKSLDL,747.2444258867162
ID_5RN40WEWP1EL,613.5943741225879
ID_C22JIXZIZSL4,330.90407313399527
ID_9DQB1KQZBTV8,281.7656537931037
ID_CQHWUNCL5PCX,468.8934709343707
ID_J5OEXVDCNB0P,768.9959638763387
ID_RDH6HLOB2U92,295.4216516895772
ID_8TPHQ60JF6EX,392.0717275933472
ID_1PB93FWUQFQB,340.9374216987106
ID_3N976J1OGQLO,670.1157288266094
ID_7KUFT15M92QJ,492.5076153494021
ID_PCCPOOUSGB06,197.12634451292848
ID_3FRDNPVY5FNP,1553.9589814154012
ID_BK9ZR4TDE7NZ,574.8101189674092
ID_OUWYLUIH2R51,513.715747785381
ID_L5ZLQMRH6KKF,622.621034837309
ID_Q4UW4DG55OJW,607.8984493691705
ID_OYF1ASPZJQNP,476.6065561646449
ID_GZUUS62OBWF1,1265.038486129409
ID_KKZDBKDWVPID,357.2221488766714
ID_YCYMKBL2CA1K,369.0368498369395
ID_KHTP23X20T5I,364.7072537306798
ID_PVCGOZWIYCRW,773.133311428687
ID_32NAED58MFBN,651.6409900160289
ID_N20MRZDYH6K2,843.2728844355624
ID_DBTQY3BIX7K1,297.1932292172952
ID_VXHEQJCSAEGO,368.95318549508147
ID_1UBFDMDD35E0,430.5534338563713
ID_UTQLHUO15C6P,1223.6862327641209
ID_KUQSQP4UEPNX,2020.8366874195224
ID_NG1BV8SLDLT6,258.0875842611423
ID_3WE5BFF4QQ07,399.5012313060996
ID_OJCKZSAW11FT,924.690711405251
ID_01FMRJ8CZ1B9,270.186362634183
ID_UFCY75JEV9LT,363.1747524668868
ID_2EZWQR6H2KMD,868.6161766979187
ID_VDBLFDMIL8NG,766.8739524055675
ID_AT56XBOIGQNE,1021.9737512296122
ID_AXZDBVR3IUR6,338.4045003845008
ID_2TXCT78Y3PKC,311.8477678782291
ID_VR4Q2KY91Y7I,413.71848438673317
ID_EQO0B00UOJ18,421.0512561532422
ID_80IN0NOG3IGG,316.4221730095198
ID_52G244TD18XX,442.68871272240347
ID_VU2RGX6FV7SG,626.698918043333
ID_L5TFK1K76NVV,302.53178671158605
ID_9CP641SBWCAY,120.8669137781266
ID_GCL2HBCVD3GT,555.0054118740406
ID_9TSTSM29ITZV,1418.9525141576132
ID_L9B0F5XY5C0Q,855.5672544231013
ID_CB1C6HBQXD06,473.72199228179807
ID_HKJ98YOILTWN,1642.228559738952
ID_5TPFAMIJT35T,700.7135980513868
ID_17C2BIFXGXAB,387.23212964897624
ID_ZY0FDD05Q344,213.93819373006733
ID_XXKL2UKB6T7P,1158.3717069120582
ID_RMQ5T81PW81J,565.1858862549811
ID_I1KFYFIUMBBQ,489.1947955205337
ID_1C1WGJ4TLP0X,236.6631411632086
ID_E5OL8AHYNIRQ,505.15906880244245
ID_XKJ6NPCU23KQ,393.20551007121867
ID_H2LK19RTKLBN,329.3303103035745
ID_8SXD7K2XR4Y2,357.1291471286057
ID_R6PS7QO3TIP3,777.3207194802203
ID_7Z26WTZTG1EE,237.0421959057162
ID_NVW1KES21JE6,593.213148422027
ID_KZQ5Q7QITN1J,562.6034873683703
ID_0GK554F5HSPQ,2265.1433401294594
ID_CA5E6O3YBPYR,280.6047482412516
ID_NTRTGR2IP7JQ,654.2568849262915
ID_062VNY633NVW,676.5085835701132
ID_465NN80WHNMI,363.0064034716385
ID_T52DNN3DYVA2,348.06471146433415
ID_CM0W1BO8Z7YV,510.1971757535699
ID_YV087R41HIW6,519.9361027249327
ID_VT6TAOGORN0T,1123.688741810892
ID_030L0XB0GEPB,233.36381278621616
ID_YECW50OR7NEH,338.06076134501393
ID_5W7NWNYH7DA2,230.123669355662
ID_I2AKJ4TGA3JS,396.96259916165985
ID_LMSXY4W2OCHC,468.11498921181294
ID_W1EWJ1KHVFWL,665.5443355830038
ID_3ABZTY079K5J,1862.557849635215
ID_4PEE9P8ISN4T,1161.2305388278978
ID_DZD2PTXBQ36C,164.52992964917613
ID_VRDCKGL60J4S,1439.5949100938285
ID_W300Q133BITD,172.77415792657834
ID_BGPCJWWGLRAD,1415.4514027127484
ID_2VD5AHGUA8FZ,180.79430967410798
ID_N2YHCFW8BCW1,311.68572455345117
ID_KD26RV3Q4Z8G,414.9619007072673
ID_B4L9RE7NMY7S,853.6741366369752
ID_BN9X6GP81HB7,30.86488753455251
ID_Y6GNK64VJEAR,418.3370063286714
ID_PE586K2WC823,114.26958359652399
ID_WL15S18OVHW9,1245.0282606758462
ID_5R6L97XFBM4P,595.8738087154591
ID_55YCU1CHAZYU,1471.669314041091
ID_WNGH3FP6KNWH,768.3436101715677
ID_9JR09YWTJIPX,711.3563505013719
ID_870NP4IDB2WF,373.25052634986343
ID_X6ZCELIES4N3,719.3649993002616
ID_S0Z4WELW3RKE,788.0001382020338
ID_I1M86V2XW3NU,619.8129824356599
ID_PR25E8LGMX5C,385.89451119935785
ID_5RGXU5KZER2O,774.3738147347435
ID_N3OWXZ0A4PQ2,622.762460175965
ID_BUYPSV8J9VX4,832.8030781137102
ID_ZLJBGWFNKT3F,411.66015598240546
ID_E3U792EGWSOZ,118.56484309128004
ID_KQE4T2DIGF73,303.256738367323
ID_FIOW6R8A6TD9,2007.6546483034642
ID_6NHV395NXUMO,793.220923911926
ID_DLLQTLGA5BZ7,176.65907911990462
ID_12090DS3ONFO,337.8772600167267
ID_84WRYZXSNB5W,283.9334949426145
ID_5IHINMMQ33HN,808.0525617350075
ID_Q3TSBO3V5MV0,727.2027665175162
ID_ADC7FBDIRB67,344.5080582514088
ID_YFVLB2MLINSA,829.2185363307839
ID_0M2B2IU08JHG,530.8586136595083
ID_V9K16K3JJ64W,123.77558725620699
ID_T0APDRNZ2PUP,855.7705504049751
ID_UD6Y4DW52N30,382.42399668212255
ID_CPN4N1LLQUYZ,246.98535941847686
ID_NBZ50NSHWKX4,390.33167950455834
ID_JOBTZIGNUJYW,164.79615168781555
ID_QIXJYAUTNLGR,566.1612290894752
ID_AX9K1UFBM90G,156.4793343669641
ID_FDDURNIJQYRF,398.74679910121483
ID_LVNQ4RR7Z5M9,619.8818350748099
ID_UYQMXTUWGEX3,359.632959273724
ID_GXYT79NRDUCC,330.1493607488367
ID_9GC9RL0156TI,370.9746828324794
ID_65R1QHRZPXV4,188.2723422720488
ID_61D172EINVHM,278.9203365670714
ID_YTRIQ7CPL06G,229.93058079266174
ID_SWBH0D832EJH,526.7373571256711
ID_JI6G3OYFQJKY,471.17005928878797
ID_D2P1PLCDCW6C,791.5785849196408
ID_4HZATY2UQP7J,721.0032128851459
ID_I13HAXROQ8ZI,395.3152143264275
ID_EBWZ4DITBMRT,773.3928726900579
ID_46V1XAD0HNM4,202.86308388119474
ID_7F0Y5BH75MA1,194.34261322192265
ID_8KDNAENIPD6O,250.06223969712727
ID_31557CM50TT0,125.42367138595993
ID_1H73ZV2DGAJS,650.1124905304637
ID_MQBQ7Y3DAME9,568.8754094551796
ID_FABZ5F40A430,981.5315649588343
ID_ARH65MSJKMXQ,328.17594255546135
ID_NZAYF5EC84XF,771.3344190138299
ID_8KTFQU943U8U,654.1457400271477
ID_HOOPMK98RDVW,520.1662695032585
ID_6NKRHFXDAL2W,222.56778907578763
ID_3Y0E2QZSY8BE,367.35129984011724
ID_7RBTQWOKF593,232.53207958677064
ID_G32EHA5H8KCH,107.7355811332848
ID_FP8GAONCAYON,239.48201583401766
ID_Q1YRG5JLSL51,584.0402593797393
ID_LUEHBMKN3WSS,374.6152734065789
ID_8CR2PDGM6RTS,764.0083809997499
ID_UISG39MBLWG7,415.1057844268336
ID_ZFX52PINM9TI,241.23037432775988
ID_AV8EYUEUUBVA,184.86193217561214
ID_LDK0UP6ZOTQS,752.0386834441036
ID_Y71AZZAYF00N,356.0736686285489
ID_IAA19P3EN9DF,306.53375954476735
ID_M8ZJ8397H56M,800.6980770495263
ID_2LVL6QWBY48W,731.9612074577888
ID_66A871THV43V,602.4380968278183
ID_K9CFTOS3JA2N,320.38088737917695
ID_SN7U1P14V2N3,401.74295825221645
ID_68RW49FF7NF2,387.70859316950583
ID_1BYE6Z8W58NR,411.4189099625545
ID_DGIYN4VXFWW3,312.82296087719993
ID_I13X0T9TWG4N,824.7846363630211
ID_7HE2NP9ZDI7E,511.8495804219659
ID_PKX1BWJLKKF1,455.2633710076146
ID_FGCBRPH417HI,376.6229888441502
ID_XZHCQ2UL7EQB,740.019657690121
ID_3F60G7BTKL3E,390.6987704012855
ID_X8UKDAZNQLE5,152.00025232118466
ID_WF21DZJQ0MEZ,437.51846658551324
ID_2JORBK01S76Z,346.0796515930133
ID_N40FQ79VCRBZ,243.43417675501496
ID_GTLFKV861ATM,427.0305819860487
ID_27Y0YW3K0RMP,392.99287728509034
ID_WV5M56G6J46P,301.28504194189816
ID_2A6AX6F5M2R3,212.6763868038494
ID_O1WA343Z0Y3Q,389.9908861689781
ID_5RO8TLZHVZ4U,314.94670103071127
ID_WNL0HEE8FNAX,774.1002853761854
ID_KRAHFXWUE34U,564.4891864312924
ID_B0BZ87T7Z4G1,462.27903828450735
ID_EF8RZ2A57MOF,304.7301039561263
ID_CKZAYHVYDNOH,310.9129461270566
ID_24T2915PUUBL,533.9325800892091
ID_9N44D14F4Z9S,1402.8146565161157
ID_4QI2PK16L4W8,346.6575544339532
ID_5GSE1ZV2KZ36,404.4432392839011
ID_30MYYJ3CGU71,246.40826857952712
ID_R0ZZ2K2C4IFQ,301.0364403291686
ID_SRSO7ZIVRHMS,476.1294291806806
ID_ADMXQ913LY99,327.9183509266762
ID_PS7YQR14G3Y3,725.4697001924192
ID_MZEO9V8999MJ,2042.7130683051123
ID_LUGALDGQDU2C,329.9623306045617
ID_6E0LFWNRDDBC,515.5567098839197
ID_BH392O5O9YIJ,346.17773870447974
ID_VP4R17PGR7PT,1168.747566971016
ID_Z584MTBFZM57,159.4206664721088
ID_FMP63TJMIYD2,234.76765969107115
ID_0VVXHZNBFV7K,585.2271227479066
ID_R3G02LS8GNA9,443.17015230862523
ID_Y3HXNR6C9VPN,454.1152118413687
ID_P2EI5WTDARVB,449.93054254366615
ID_J81U1U9GRXMM,305.96996324361197
ID_RUJ2JWO1H36Q,535.1855159165665
ID_D7KZIKGDA5TC,399.7266292325367
ID_IXZVPO7I6GFT,455.8027082806685
ID_DYEIPGE8LAWB,1928.648961223341
ID_YFXPGWLIF1JG,602.3798928999502
ID_M06RJHKBWY49,432.474551632016
ID_9AQXDJAJZEKV,463.53022125379965
ID_W8K9BX9LC95X,920.5661106607695
ID_QI5ZUDAWIO6B,494.9412583730374
ID_UAUMCZMYYG50,755.1852206885131
ID_MB0FWEMQZIS3,473.8997946409697
ID_I3VLDTUXI8OU,753.9585697708383
ID_FL43EATDHM0N,397.16151883545706
ID_F8IKOUJWBLAS,419.8957080317453
ID_MY6O19NPIVK6,1401.388032839393
ID_XIRL5AT0PRFF,450.19629530614986
ID_V770RBDE6Q4Y,586.4170727836608
ID_0PZHH6TLV3CA,285.64893014657366
ID_VWY9TZXSBA2I,398.35053377711284
ID_0IMHIJVZNH4F,397.3662873975426
ID_J9R0XLLUEYV5,683.5924855755175
ID_SXO3TLUQS06B,431.74469771651013
ID_IIFWSOZJ87T8,297.4276278334726
ID_003IQ6P16IU6,613.2137632694155
ID_8A4XDDFF9KES,591.029792647063
ID_ZADQ4EOPXZ5X,591.563078616149
ID_T3BJIT95VAK6,1038.8335669524688
ID_9JBVPAY5SWE5,211.99412158107407
ID_H69MYTOAOWGW,2502.174100542359
ID_KX131MVNIQYK,197.87253227929233
ID_9TBIA2TY51SN,411.77225306548144
ID_LSJ9Z973V7HY,309.39513825399075
ID_1V7154B52Q1R,770.6975921465765
ID_61T1B66LGY96,925.307503393451
ID_6OMUQ7RGG9PB,232.8889880270868
ID_UOP0YIGOD0C9,827.9500996175541
ID_FUEPC3I8AGM6,250.8520164663824
ID_9DZ2XHHCILE0,286.0038968505585
ID_K31RQKN5YZGQ,140.74179655162226
ID_5ONQKXWCPAYW,347.70941231334507
ID_WTFWWIHRP8QJ,157.8441246458415
ID_1DB4QAC6FY9E,162.0279315581568
ID_JTN33DQWNP8S,312.2493801081896
ID_URGC9CNXA7X5,379.01953771404413
ID_TLCVMIUVHIDA,677.4984910032045
ID_TUK3UTUY685M,330.41376253914825
ID_C3CXY15NEROI,680.3813327037769
ID_HLKXLS0FWIO3,319.3619789596965
ID_3KYOCLW494ZU,533.3037621822932
ID_ANAMG2154VTI,1193.5892656313158
ID_RZYTYJZGW8V1,427.6618693455207
ID_U0TE2JB46YOT,1782.8869986460093
ID_033YEZI2YTMN,333.53458839075677
ID_M5MUL0OYJ521,300.9181229388736
ID_GLNNBNCO2ZJT,340.27824425428247
ID_5D0G39C74311,145.52540375330446
ID_76NPV6TK8935,546.9147795042031
ID_ZBDU7B15DZ06,693.6985901853593
ID_7ZY916L3IR3J,566.6697635375007
ID_NT49YSFTD1RL,188.19716157233697
ID_JO5LMUSPDOE5,521.4949850587075
ID_20WSYTHON01Q,158.3541557948881
ID_29VL60799V4G,661.4264306694621
ID_LWOVH2BGMAXM,819.5826435953684
ID_U40UK9R0U769,860.9830508584084
ID_GLMWDVQ0ZBSS,480.24717046994664
ID_H9WPOE6GENMJ,392.647257240287
ID_D777FHIP8F1R,793.9170020531853
ID_UE7JO485SVK6,119.85895464302534
ID_KMUR984JCI6C,240.7317254692162
ID_5UB63IBXG3O1,442.2655338558817
ID_IP1S04YTUGT1,1125.7445963414311
ID_UJAKLBHMJ3YD,685.3859862328909
ID_W4V2VRY6V3ZG,299.5537108936629
ID_UPWIMZ9NKMFX,652.6652583592097
ID_TVYVXPBGSFUC,216.27842197371547
ID_8WEKEFRVWLHJ,540.957352358317
ID_9RLCRH7Q0PXK,385.9498727499468
ID_02G01CVY8X2H,346.6879079808632
ID_KE5BLNSCOGKB,899.1710181865849
ID_9JNMULI0HP0P,1061.4845529707386
ID_B8OSQ43TMBSR,608.7815567006209
ID_PZWWJKYN923K,805.7327089843742
ID_834BS53CZ6LC,403.27546575672557
ID_5BMWFG250JV4,541.2101079950536
ID_LM22RNI83BJM,565.4426539008691
ID_JQS59EY819HO,199.04219203913482
ID_E43X5ED6NLU1,440.61416938371974
ID_8UZSHKU5UT2V,852.214501181307
ID_DJ50AHYEIPZ0,794.7214659230448
ID_R4NIIOESVN7T,1081.4529907799356
ID_YKL207W57L0U,238.8561911285482
ID_12P6RU298F9N,380.69474791127965
ID_IZ6WTP5Z17WN,690.2135181919431
ID_NZMFMBIC4FNF,235.5627737025875
ID_JLTDB0VTB0E7,249.81662416981985
ID_17SQTC2HLKAE,392.0424360205028
ID_I1X7CIDBKXZQ,246.1018996291933
ID_PSSACU4V0O6O,595.09095041568
ID_V4HUIJ6F76SW,294.93902902741473
ID_8COHYHKML3JP,1018.5710478896651
ID_JN4AX2B2C50G,120.77656311768524
ID_TMJ0OO9Q2WOJ,1819.9145432595014
ID_C95LNL1M8H2N,743.0096612986256
ID_RVPLXJ5UWB6O,272.29724107789457
ID_TV9CCKV6IGN5,1577.2589631824053
ID_K19V3I8YE12K,329.7779405097598
ID_KGXUKFH4Y7YO,550.1270820544217
ID_WJSH3NU9GIQB,-6.7319900430380475
ID_EQZ7H1WA78OS,230.29639092624748
ID_1MKAKRVW5T92,209.3275952234766
ID_PZFWOHDEYNGN,537.9425323850061
ID_725LTZ95U1E1,749.8755696422518
ID_THK0MEQMKDUT,1601.7663550937964
ID_RTQ01NMMKXYA,634.2541131001203
ID_8B19FL2AJ194,182.21742964949698
ID_D6RNJ17OIWWY,781.3188178510234
ID_HUGK2Y59U7KJ,726.5639609910593
ID_KWIMK8AMZF5A,662.1531252339489
ID_UURMSVZDKKSF,793.891323043847
ID_2R9G9PQSADOM,322.1969489835388
ID_BI9UDH99U450,272.2701994234777
ID_7ODW5MXTDNCG,740.9098744819437
ID_HWJ9WKS3IB5J,397.6983097643729
ID_JGO7PWMYOMUB,566.9041755317616
ID_MCQSOIZ5BXGC,125.4345598727461
ID_J0X3K8DOSPYN,480.3800095312986
ID_VGQJ4WYJJBAT,405.67396650134623
ID_FHRVJDWVEWZK,651.8602190038393
ID_YFDZZ7FAT8H7,664.3480960318416
ID_ZW6ZATUAC5CC,491.9817115813433
ID_W0BWKL5E7PYH,1121.9634376128288
ID_9DJGFL3PX533,496.8281666689246
ID_NYXDVDMQO20V,751.8084189865311
ID_J9R96PPZPO32,842.6578930068678
ID_03SHDKQD95XF,221.2593230470763
ID_9UYFG0NC9QTM,661.6364635806907
ID_PR26C0RSQ89H,610.5258947320777
ID_KOOC7HGDZA0H,754.0121435244471
ID_218WMH65G8WU,678.6042252772961
ID_PRAU2EMQM87U,409.74466153348715
ID_D6ZOJRHT0A7H,389.0564471527189
ID_CITJ0RJ9ZAOC,825.573935244418
ID_TP5RXW7QXP2O,2187.0783772416653
ID_AZNDXJTYSGDF,312.13250371014436
ID_78WJNL0RRA6U,695.1349269866653
ID_TM6VWF7REIS6,1625.4029112829908
ID_X3TVNO4XNHN5,769.9992263352946
ID_3TDSR1D7HQ8T,632.4460608627228
ID_82ZSQZQGLY1Y,428.52564330133885
ID_8OKP01595X94,271.083178819462
ID_2OKINRRT0XL1,2187.2437074168965
ID_DA98EJU0NT76,586.2053938128545
ID_V17R17KYCDG3,549.5699285439364
ID_OM42UEJQR618,240.404220627826
ID_646D2KBLNLC2,250.3087514190929
ID_9RU7QWS0WIDP,785.0599461959088
ID_PFFCHUW5O67L,546.3956140564344
ID_ZSV9TC0UW5CK,399.3868727551414
ID_MSYLCULH22KD,505.247685722985
ID_6ZA9ROTCTCTY,476.36020814147616
ID_L0J7MCL12NR4,268.10328394395555
ID_SCDUXWEDL6C6,745.0081966961426
ID_7QHVYN5YJYAP,207.68695633730812
ID_AUT5E4W1IF34,1346.8389141799794
ID_7JO0TQWT9W8K,440.6036828002352
ID_3UUBOUNG1CH8,203.0099448978642
ID_4Z5JFK9VF762,251.4347594034069
ID_3Z9LB1PGHP96,765.218512590368
ID_D0X7IDGN74GR,364.10354936523566
ID_BBY6G4GET31C,1545.0405382508698
ID_PT5LBK4XRS89,521.9363325929929
ID_Z6A67N4N3KEJ,-7.363486365884347
ID_Y6D7U7R1ULMA,298.7437405758468
ID_WQOUU960NDO4,279.6122481227197
ID_XC7PSRE6WWFP,293.9247862180191
ID_VF7NABSVT35U,630.1782933629964
ID_25MZL6HIS26M,1211.980592705011
ID_D86BC6U7FA2J,614.0903283716104
ID_F4KMTFROJWL2,426.365364465924
ID_QK4YHF5UETBQ,298.443589772586
ID_XPAHSEI49TYN,1125.333517646511
ID_69F6K475WX7V,170.71576687500723
ID_9WS9F7Z1CE3M,314.9896086778223
ID_XJC8VVXC9TBX,493.46214328284276
ID_CD5QDTLLZUPT,230.33835112246078
ID_O80J4RH6LVDS,976.9627567418542
ID_KWSKN3HTLPK2,175.33639405522234
ID_5SKHT6NDFHJR,111.98413884276627
ID_KPQYKBZGK6Q4,410.38057122063657
ID_866ACQHJ1632,310.3504242600103
ID_WX844ME5IT0M,67.63820051033265
ID_AWNJ1KEP1QK1,1173.867461079628
ID_16ZJ7XNWB9ES,948.6379106405147
ID_2NKYXQYFQQRX,383.3708668740577
ID_DDQYDSPF4BXY,644.0435669210049
ID_1KBQ8Z8QZOL3,394.68506671055127
ID_GJO67I9XF6AK,467.6008265918479
ID_PCOF5INSVXM2,392.20162199448987
ID_W5GMROHJ01RZ,195.84939002514426
ID_WD6GCHMOFFZK,310.1562289837631
ID_GF3NQ1FP4MXO,1221.7792715501812
ID_FBQI3IPLIAAZ,321.95878335652236
ID_BKRCXGDJI2ZU,409.4018555782899
ID_WC5O6CA49JCT,305.1155518633532
ID_TC771F4NXFD3,613.9075240365624
ID_HQAI0KUSI7FX,778.4275435270059
ID_E22MKA5X1C38,370.1181188503008
ID_P4TXP8UNLQ5F,-2.970179741759341
ID_7VFK2TR4EHCU,500.55649916024083
ID_XIMWJDO2J9S2,119.56321747869288
ID_1SFZQ86IVMCZ,1076.592335457787
ID_XNSVNT862EIR,1224.8745857601712
ID_KEULJBL0QMMA,407.44610339184146
ID_GEAJ29CHENIM,426.33477805500553
ID_XDHNQQ1BMP4K,402.14777580019097
ID_ZG8Y74HTDSKI,121.1882409845588
ID_VUYOGM0KIABM,1322.9126577987163
ID_U4XH4UTLQ5EO,309.2153517839798
ID_M1TT1PZJYQX3,377.14958824927743
ID_DO1SCI0NAS39,656.9284989453794
ID_PP2CV6NRSO3K,255.25002144394088
ID_6F4A688829M0,1177.5440445369018
ID_67C7XJW5Z9AP,414.17596419285866
ID_G9GXUSA0IV0D,293.1034696807777
ID_0G0WQUKBXG47,406.6340423740426
ID_6EWF22XJX21H,845.0348049380488
ID_UIL7S6F6IKE8,385.33307811568494
ID_O55OOUDQOKBE,1870.4291924869478
ID_OKZW0FT04KAU,48.5150197419015
ID_5QCE458KP8MH,429.0420367460568
ID_K1MX59GNDLA3,981.6949513956981
ID_XEAANBI4M6MP,763.5240837306476
ID_7K7V374NL5QU,245.24071967248773
ID_Q73O4J7PYNLD,1129.9812923392656
ID_8X79S7L9FWUS,386.8694042448875
ID_M97TRZBEVI0V,267.6420215937751
ID_U9TU5QRVSIKV,543.7630971834207
ID_PQPZ0AVV5HTH,763.3455651675143
ID_1L6LU32N1HFC,181.62290691723123
ID_UBZ21YSSVE0A,552.102968009157
ID_TFXFZIX00RA7,1229.2198091756616
ID_32CMCT5XS364,407.74466323587177
ID_E95XC4DYH26Y,-7.283419321956188
ID_S8ENYM45UWSC,2193.194142920472
ID_PU514SH6TUVR,166.98422218795199
ID_RVEWUGCXQCNS,418.59375649784215
ID_BG6I25RU4JV3,475.7405982067926
ID_RNDBVA4NU0LW,374.4809548427746
ID_H1GVVG7EF7WE,386.0922082762178
ID_4VG5G0IN38WK,143.85615003291701
ID_LI1DHO8DO7WH,220.73460576753874
ID_K9IUCGCTABHD,466.820451287736
ID_COWCI2PI2LF9,116.40814031680918
ID_0QE8PUWQKHFZ,650.606885287899
ID_MT3EUT7AX265,370.3427914319326
ID_T69R1A784TNY,1376.1322844366541
ID_N4FRZ8SPSN61,285.02905489407163
ID_DFIMHTLXA82W,771.5326785216166
ID_BI4VNVU7JAXF,1626.9372230558524
ID_6C9EUI1CKTQY,1240.5278893770485
ID_V7R0PZU27LD7,413.07504324097516
ID_NXHSZUCHTMO8,999.4680646096729
ID_PSSPKF9A2USI,732.0229111588942
ID_M9XZ0NNGCXJE,300.096802352337
ID_3BJCEQIRMQTP,507.7691245791748
ID_EWS2TOD7IJZI,1384.0205836485748
ID_4N61JMVTUKQ5,247.13947302606567
ID_B5NBU4COPYXW,425.16975593364424
ID_ZS7CIFJ5G37Q,1794.973435125697
ID_X4E6NMBKJLQT,94.30072329507729
ID_1OH68E5CL3NC,909.0474385495345
ID_DNSUBE5MRZR8,1124.3272963567524
ID_GHVXO83MCL6I,908.2950503371745
ID_CQ0FBB1L5EY3,365.0529867605853
ID_9PEPYSUTV8XP,695.0083160899793
ID_CH40371WNU45,306.2037422839941
ID_KREBTUJY9PUQ,390.7013979914006
ID_AH2DHFW5Y7VZ,595.7525420802851
ID_O2YSLD8B37UI,405.9227815442916
ID_CGJLQRDMQGPI,447.6180287868022
ID_ZIH4810LD2X4,398.19349470512486
ID_1GUQ67PJHO6G,186.6263450656197
ID_YO7NKY9DFON2,1456.5518406362469
ID_H8DG3XXT4R3S,349.9187427056445
ID_FD43UJOLYMFB,321.1955961315785
ID_BQ8JTW0GEMB4,546.1519656680049
ID_RA7TSCPF1HBL,488.9996618013577
ID_HMSUJ88077KV,277.06697284671293
ID_2K6CE567GZ7D,405.3233417397208
ID_J0UYQQWYJDJ3,717.022278274264
ID_42YO171TPVHZ,836.3939130427343
ID_KMFDQQYDBS4X,455.82670266950635
ID_EKKF7GLOX3SD,308.93620434350316
ID_NA6TYX9PY21I,548.3095192613152
ID_PA459A9AES6D,1759.8156970304735
ID_ZHJ35MUIKDGT,629.0909148483971
ID_2KS148FT28VY,882.6623715425224
ID_ZP3Y1EOLD1XT,335.09822925830514
ID_M202WZ18JHLM,659.3195353061661
ID_O3CUG423MY9H,2428.6860206508068
ID_JK4O5BTLDHTX,259.0209013663731
ID_69E0GNTDT1LF,2330.180371554804
ID_RN3RLK50ETXN,466.7444853174171
ID_PJ3QBFDFCBUV,298.8378641386843
ID_WRU2ZQEZZA2A,1393.4314009621316
ID_261VC80CL904,288.42976327443694
ID_3PR5200O44QG,1381.1623206718239
ID_V315713I7M9M,441.7266707250339
ID_WCBVJ74XU15K,503.1514528072483
ID_ZXT4WUZLCMVH,383.5168528626809
ID_GDU9BX84VUVE,1978.9832999517917
ID_5JB3YMBM4T6O,303.48842146664185
ID_KBAPVR46VC22,825.1298902064855
ID_4IXICKTIPPLU,979.71681663164
ID_AM94QK241VPE,1913.8896471700907
ID_W12HOWGGSMS8,159.25734450316978
ID_Q1G32KADTS51,314.86030309992964
ID_V3JIA4P4668B,785.1099399952884
ID_Y86K83ZPC3T4,412.7439811022258
ID_K6M588093ONJ,413.925620985965
ID_8QKXNKEAI8U8,113.6085216831635
ID_X7PUGW9NI1FI,336.81762245522225
ID_VTIQSDY0X1FD,402.81595132150346
ID_4VC1K7FA4J17,261.3575964083586
ID_3GCDF7RV12BF,500.0488641135406
ID_PSLVQKNWEZ0N,374.3251582494376
ID_IGCX54TFOFX9,334.4259027123393
ID_1SZ0EPKMQJ3L,419.76740937764873
ID_RRLAI5EB891O,1383.9264904854303
ID_ATRY9VIAPNBP,424.9348429616497
ID_5LIP4CV5CHJ0,467.0196057005266
